target_0,target_1,target_2,X+target_0|target_1,X+target_0|target_2,X+target_1|target_0,X+target_1|target_2,X+target_2|target_0,X+target_2|target_1
0.8827429563552207,0.8317837057294235,0.9079618181883138,0.9357871420079351,0.9554668489981566,0.9984576535919104,0.9509639942990188,0.9974974333052757,0.9988046127007085
0.8767961244716094,0.8488794243917009,0.907348208584639,0.9208996471378831,0.9199565979870382,0.9991630402818508,0.9173259537684992,0.9990793324609586,0.9996103480553236
0.896738771606532,0.8198139847140017,0.9143589677572805,0.9140668739833825,0.9495627366740036,0.9922343642103759,0.9511669776466334,0.9916040915869523,0.9756832698780813
