target_0,target_1,target_2,X+target_0|target_1,X+target_0|target_2,X+target_1|target_0,X+target_1|target_2,X+target_2|target_0,X+target_2|target_1
0.8956239799474407,0.887587735729924,0.9075828513506308,0.9509844579943373,0.9709033372830634,0.9984999521333879,0.9713753293812407,0.9980703496677737,0.9935773513178482
0.9076627508986734,0.9170773434105315,0.9137480280045099,0.9685878072705708,0.9748265821960425,0.9950865032761754,0.9766134263098154,0.9940054271848798,0.9964573551782766
